Aceleracao X,Aceleracao Y,Aceleracao Z,Temperatura,Velocidade X,Velocidade Y,Velocidade Z,Roll,Pitch,Yall,Magnetico X,Magnetico Y,Magnetico Z,Pressao do Ar,Altitude,Longitude,Latitude,Velocidade GPS,Angulo,Horario,RPM,Velocidade Hall,Temperatura Disco,Pressao Freio
0.61728515625,0.5646484375,10.21630859375,34.67,-0.244140625,-0.3662109375,-5.18798828125,3.5760498046875,-0.72509765625,68.37890625,10.48095703125,6.9818115234375,15.1556396484375,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.40,09:32:28.255860,1111.11,22.34,72.0,1.3619999999999999
0.23925781250000003,0.90439453125,8.551074218750001,34.66,0.06103515625,-0.244140625,-4.82177734375,3.5760498046875,-0.7305908203125,68.291015625,10.4644775390625,7.03125,15.1336669921875,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.49,09:32:28.265632,1111.11,22.34,72.0,1.3019999999999998
0.23925781250000003,0.90439453125,8.551074218750001,34.66,0.06103515625,-0.244140625,-4.82177734375,3.58154296875,-0.736083984375,68.1976318359375,10.458984375,7.0751953125,15.0787353515625,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.40,09:32:28.275411,1111.11,22.34,72.0,1.3339999999999996
0.9857421875000001,1.3876953125,8.39794921875,34.69,-1.708984375,0.732421875,-5.0048828125,3.5650634765625,-0.736083984375,68.104248046875,10.4644775390625,7.14111328125,15.00732421875,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.40,09:32:28.287150,1111.11,22.34,72.0,1.33
0.9857421875000001,1.3876953125,8.39794921875,34.69,-1.708984375,0.732421875,-5.0048828125,3.548583984375,-0.736083984375,68.0108642578125,10.4644775390625,7.1685791015625,14.952392578125,1.0019343696027634,42949656.66,3809663580.0,4033561986.0,21.705,160.49,09:32:28.296860,1111.11,22.34,72.0,1.29
0.23447265625000002,0.42109375000000004,10.005761718750001,34.64,-2.86865234375,1.0986328125,-5.43212890625,3.5211181640625,-0.7305908203125,67.91748046875,10.4864501953125,7.1246337890625,14.8919677734375,1.0019343696027634,42949656.66,3809663580.0,4033561986.0,21.705,160.40,09:32:28.306591,1111.11,22.34,72.0,1.3119999999999998
0.23447265625000002,0.42109375000000004,10.005761718750001,34.64,-2.86865234375,1.0986328125,-5.43212890625,3.49365234375,-0.72509765625,67.818603515625,10.535888671875,7.05322265625,14.78759765625,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.40,09:32:28.316376,1111.11,22.34,72.0,1.2980000000000003
-0.052636718750000006,0.47851562500000006,11.345605468750001,34.67,-1.52587890625,-0.6103515625,-5.79833984375,3.4716796875,-0.736083984375,67.7197265625,10.5743408203125,6.96533203125,14.688720703125,1.0019245003700963,42949656.74,3809663580.0,4033561986.0,21.705,160.40,09:32:28.336283,1111.11,22.34,72.0,1.3480000000000003
0.5550781250000001,1.4929687500000002,9.436328125000001,34.62,1.0986328125,-1.15966796875,-6.40869140625,3.40576171875,-0.8349609375,66.8243408203125,10.294189453125,6.8719482421875,15.44677734375,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.31,09:32:28.434248,1090.91,21.93,72.0,1.3480000000000003
0.5550781250000001,1.4929687500000002,9.436328125000001,34.62,1.0986328125,-1.15966796875,-6.40869140625,3.416748046875,-0.8514404296875,66.719970703125,10.228271484375,7.00927734375,15.523681640625,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.31,09:32:28.436206,1090.91,21.93,72.0,1.28
0.42587890625,1.3111328125000001,9.144433593750001,34.65,0.0,-1.28173828125,-6.53076171875,3.416748046875,-0.8734130859375,66.6156005859375,10.206298828125,7.1136474609375,15.523681640625,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.31,09:32:28.445974,1090.91,21.93,72.0,1.28
0.42587890625,1.3111328125000001,9.144433593750001,34.65,0.0,-1.28173828125,-6.53076171875,3.416748046875,-0.889892578125,66.51123046875,10.2117919921875,7.1905517578125,15.46875,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.31,09:32:28.455740,1090.91,21.93,72.0,1.3319999999999999
0.287109375,0.5790039062500001,10.79052734375,34.65,0.48828125,-1.52587890625,-6.53076171875,3.4222412109375,-0.9063720703125,66.4013671875,10.2557373046875,7.261962890625,15.4083251953125,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.22,09:32:28.465453,1090.91,21.93,72.0,1.3039999999999996
0.287109375,0.5790039062500001,10.79052734375,34.65,0.48828125,-1.52587890625,-6.53076171875,3.427734375,-0.9283447265625,66.29150390625,10.272216796875,7.3114013671875,15.369873046875,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.22,09:32:28.475173,1090.91,21.93,72.0,1.3280000000000003
0.35888671875,0.27753906250000004,10.98193359375,34.68,2.99072265625,-0.91552734375,-6.53076171875,3.4552001953125,-0.9393310546875,66.1761474609375,10.2777099609375,7.349853515625,15.31494140625,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.14,09:32:28.484935,1090.91,21.93,72.0,1.3019999999999998
